INDEX	DATE	SPOT	FUTURES	RETSPOT	RETFUTURES
71      94.10110    19821.46000    19935.00000        0.38776        0.57855
71      94.10120    20089.72000    20265.00000        1.34431        1.64183
71      94.10130    20148.83000    20155.00000        0.29380       -0.54429
71      94.10140    19969.29000    20035.00000       -0.89506       -0.59717
71      94.10170    19958.29000    20045.00000       -0.05510        0.04990
71      94.10180    19992.40000    20090.00000        0.17076        0.22424
71      94.10190    19868.87000    19960.00000       -0.61980       -0.64919
71      94.10200    19991.90000    20035.00000        0.61730        0.37505
71      94.10210    19899.08000    19925.00000       -0.46537       -0.55055
71      94.10240    19852.37000    19905.00000       -0.23501       -0.10043
71      94.10250    19732.00000    19795.00000       -0.60817       -0.55416
71      94.10260    19746.35000    19810.00000        0.07270        0.07575
71      94.10270    19796.36000    19855.00000        0.25294        0.22690
71      94.10280    19805.16000    19850.00000        0.04444       -0.02519
71      94.10310    19989.60000    19995.00000        0.92696        0.72782
72      94.11010    19916.48000    20025.00000       -0.36646        0.14993
72      94.11020    19750.65000    19845.00000       -0.83611       -0.90294
72      94.11040    19811.56000    19860.00000        0.30792        0.07556
72      94.11070    19619.22000    19690.00000       -0.97559       -0.85968
72      94.11080    19609.02000    19705.00000       -0.05200        0.07615
72      94.11090    19423.88000    19435.00000       -0.94864       -1.37968
72      94.11100    19264.85000    19345.00000       -0.82210       -0.46416
72      94.11110    19284.36000    19285.00000        0.10122       -0.31064
72      94.11140    19261.45000    19335.00000       -0.11887        0.25893
72      94.11150    19391.68000    19365.00000        0.67384        0.15504
72      94.11160    19306.66000    19340.00000       -0.43940       -0.12918
72      94.11170    19336.57000    19415.00000        0.15480        0.38705
72      94.11180    19302.56000    19305.00000       -0.17604       -0.56818
72      94.11210    19121.72000    19145.00000       -0.94129       -0.83225
72      94.11220    18962.99000    19035.00000       -0.83357       -0.57622
72      94.11240    18701.24000    18835.00000       -1.38994       -1.05625
72      94.11250    18666.93000    18710.00000       -0.18363       -0.66587
72      94.11280    18811.36000    18815.00000        0.77074        0.55963
72      94.11290    18926.49000    18930.00000        0.61016        0.60935
72      94.11300    19075.62000    19035.00000        0.78486        0.55314
73      94.12010    19013.60000    19025.00000       -0.32566       -0.05255
73      94.12020    18998.30000    19030.00000       -0.08050        0.02628
73      94.12050    19305.66000    19340.00000        1.60488        1.61588
73      94.12060    19340.47000    19300.00000        0.18015       -0.20704
73      94.12070    19174.23000    19275.00000       -0.86326       -0.12962
73      94.12080    19180.04000    19225.00000        0.03030       -0.25974
73      94.12090    18978.30000    19120.00000       -1.05739       -1.11821
73      94.12120    18975.10000    19110.00000       -0.01686       -0.05231
73      94.12130    18875.48000    18990.00000       -0.52639       -0.62992
73      94.12140    18931.49000    19095.00000        0.29629        0.55140
73      94.12150    19121.12000    19250.00000        0.99668        0.80845
73      94.12160    19163.43000    19265.00000        0.22103        0.07789
73      94.12190    19270.85000    19415.00000        0.55898        0.77560
73      94.12200    19406.98000    19565.00000        0.70392        0.76963
73      94.12210    19340.67000    19480.00000       -0.34227       -0.43540
73      94.12220    19633.53000    19700.00000        1.50287        1.12303
73      94.12260    19726.75000    19820.00000        0.47368        0.60729
73      94.12270    19711.36000    19830.00000       -0.07805        0.05044
73      94.12280    19665.53000    19735.00000       -0.23278       -0.48022
73      94.12290    19752.98000    19840.00000        0.44370        0.53064
73      94.12300    19723.06000    19770.00000       -0.15159       -0.35345
74      95.01040    19684.04000    19775.00000       -0.19804        0.02529
74      95.01050    19684.04000    19730.00000        0.00000       -0.22782
74      95.01060    19519.46000    19605.00000       -0.83962       -0.63557
74      95.01090    19444.92000    19590.00000       -0.38261       -0.07654
74      95.01100    19501.45000    19620.00000        0.29030        0.15302
74      95.01110    19548.47000    19640.00000        0.24082        0.10188
74      95.01120    19410.01000    19510.00000       -0.71081       -0.66411
74      95.01130    19331.17000    19435.00000       -0.40701       -0.38516
74      95.01170    19241.32000    19315.00000       -0.46588       -0.61936
74      95.01180    19223.31000    19360.00000       -0.09364        0.23271
74      95.01190    19075.74000    19155.00000       -0.77062       -1.06453
74      95.01200    18840.22000    18960.00000       -1.24234       -1.02323
74      95.01230    17785.49000    17785.00000       -5.76110       -6.39761
74      95.01240    18060.73000    18175.00000        1.53570        2.16916
74      95.01250    18159.48000    18220.00000        0.54528        0.24729
74      95.01260    18070.84000    18210.00000       -0.48931       -0.05490
74      95.01270    18104.35000    18150.00000        0.18527       -0.33003
74      95.01300    18752.88000    18850.00000        3.51951        3.78424
74      95.01310    18649.82000    18755.00000       -0.55108       -0.50525
75      95.02010    18739.47000    18820.00000        0.47955        0.34598
75      95.02020    18604.30000    18695.00000       -0.72393       -0.66640
75      95.02030    18538.97000    18610.00000       -0.35177       -0.45570
75      95.02060    18667.23000    18740.00000        0.68946        0.69612
75      95.02070    18500.55000    18605.00000       -0.89691       -0.72299
75      95.02080    18290.25000    18375.00000       -1.14323       -1.24393
75      95.02090    18099.55000    18225.00000       -1.04811       -0.81968
75      95.02100    18291.35000    18385.00000        1.05412        0.87408
75      95.02130    18313.86000    18405.00000        0.12299        0.10873
75      95.02140    18138.47000    18220.00000       -0.96231       -1.01025
75      95.02150    17991.00000    18005.00000       -0.81635       -1.18704
75      95.02160    17780.59000    17895.00000       -1.17642       -0.61282
75      95.02170    18020.51000    18060.00000        1.34031        0.91782
75      95.02200    17956.48000    18040.00000       -0.35595       -0.11080
75      95.02210    18096.25000    18175.00000        0.77537        0.74555
75      95.02220    18106.65000    18165.00000        0.05745       -0.05504
75      95.02230    17830.02000    17835.00000       -1.53957       -1.83338
75      95.02240    17472.94000    17605.00000       -2.02302       -1.29799
75      95.02270    16808.70000    16960.00000       -3.87568       -3.73253
75      95.02280    17053.43000    17050.00000        1.44547        0.52926
76      95.03010    16618.71000    16650.00000       -2.58222       -2.37400
76      95.03020    16963.18000    16990.00000        2.05159        2.02147
76      95.03030    17039.62000    17030.00000        0.44961        0.23516
76      95.03060    17040.72000    17115.00000        0.00646        0.11692
76      95.03070    16955.28000    17040.00000       -0.50265       -0.43918
76      95.03080    16621.31000    16660.00000       -1.98937       -2.25529
76      95.03090    16763.08000    16785.00000        0.84932        0.74750
76      95.03100    16358.38000    16385.00000       -2.44385       -2.41193
76      95.03130    16477.64000    16435.00000        0.72640        0.30469
76      95.03140    16245.82000    16245.00000       -1.41687       -1.16280
76      95.03150    16666.83000    16725.00000        2.55849        2.91194
76      95.03160    16355.68000    16490.00000       -1.88453       -1.41505
76      95.03170    16251.23000    16265.00000       -0.64066       -1.37386
76      95.03200    16129.96000    16175.00000       -0.74902       -0.55487
76      95.03220    15904.85000    16000.00000       -1.40543       -1.08781
76      95.03230    15813.41000    15765.00000       -0.57658       -1.47964
76      95.03240    15749.77000    15800.00000       -0.40326        0.22176
76      95.03270    16096.25000    16065.00000        2.17606        1.66331
76      95.03280    16681.73000    16695.00000        3.57278        3.84663
76      95.03290    16460.73000    16525.00000       -1.33366       -1.02349
76      95.03300    16512.22000    16540.00000        0.31232        0.09073
76      95.03310    16139.95000    16135.00000       -2.28031       -2.47909
77      95.04030    15381.29000    15480.00000       -4.81457       -4.14420
77      95.04040    15630.53000    15675.00000        1.60742        1.25182
77      95.04050    15882.49000    15930.00000        1.59912        1.61370
77      95.04060    15815.87000    15830.00000       -0.42034       -0.62973
77      95.04070    15719.50000    15780.00000       -0.61119       -0.31636
77      95.04100    16163.09000    16255.00000        2.78283        2.96572
77      95.04110    16163.09000    16350.00000        0.00000        0.58273
77      95.04120    16344.92000    16425.00000        1.11869        0.45767
77      95.04130    16438.79000    16470.00000        0.57266        0.27360
77      95.04140    16047.89000    15995.00000       -2.40664       -2.92644
77      95.04170    16304.15000    16370.00000        1.58423        2.31742
77      95.04180    16225.11000    16260.00000       -0.48596       -0.67423
77      95.04190    16376.08000    16390.00000        0.92617        0.79633
77      95.04200    16643.06000    16670.00000        1.61716        1.69393
77      95.04210    16968.24000    17135.00000        1.93500        2.75125
77      95.04240    16804.05000    16910.00000       -0.97234       -1.32180
77      95.04250    16910.54000    16915.00000        0.63172        0.02956
77      95.04260    16826.49000    16895.00000       -0.49827       -0.11831
77      95.04270    16883.99000    16930.00000        0.34114        0.20695
77      95.04280    16806.75000    16820.00000       -0.45852       -0.65185
78      95.05010    16811.46000    16835.00000        0.02802        0.08914
78      95.05020    17088.66000    17100.00000        1.63543        1.56184
78      95.05080    17103.69000    17130.00000        0.08791        0.17528
78      95.05090    16958.22000    17065.00000       -0.85416       -0.38017
78      95.05100    16826.49000    16850.00000       -0.77982       -1.26789
78      95.05110    16461.73000    16590.00000       -2.19161       -1.55506
78      95.05120    16420.76000    16440.00000       -0.24919       -0.90827
78      95.05150    16609.70000    16640.00000        1.14405        1.20920
78      95.05160    16388.90000    16435.00000       -1.33826       -1.23962
78      95.05170    16471.35000    16515.00000        0.50182        0.48559
78      95.05180    16312.56000    16345.00000       -0.96871       -1.03470
78      95.05190    16140.85000    16080.00000       -1.05820       -1.63458
78      95.05220    15789.12000    15895.00000       -2.20322       -1.15717
78      95.05230    15916.15000    15900.00000        0.80132        0.03145
78      95.05240    15970.75000    15995.00000        0.34246        0.59571
78      95.05250    15579.44000    15590.00000       -2.48068       -2.56465
78      95.05260    15694.25000    15670.00000        0.73423        0.51184
78      95.05290    15574.03000    15625.00000       -0.76896       -0.28759
78      95.05300    15762.97000    15780.00000        1.20587        0.98711
78      95.05310    15436.79000    15460.00000       -2.09099       -2.04873
79      95.06010    15594.57000    15670.00000        1.01692        1.34920
79      95.06020    15849.13000    15905.00000        1.61918        1.48855
79      95.06050    15897.32000    15955.00000        0.30359        0.31387
79      95.06060    15660.99000    15720.00000       -1.49776       -1.82797
79      95.06070    15679.62000    15730.00000        0.11889        0.06359
79      95.06080    15442.30000    15535.00000       -1.52513       -1.24742
79      95.06090    15044.18000    15145.00000       -2.61193       -2.54251
79      95.06120    14813.46000    14895.00000       -1.54550       -1.66449
79      95.06130    14599.68000    14565.00000       -1.45366       -2.24042
79      95.06140    14660.49000    14680.00000        0.41565        0.78646
79      95.06150    14867.26000    14925.00000        1.40054        1.65516
79      95.06160    14703.17000    14755.00000       -1.10984       -1.14557
79      95.06190    14700.06000    14770.00000       -0.02115        0.10161
79      95.06200    14665.70000    14710.00000       -0.23401       -0.40706
79      95.06210    14951.21000    14910.00000        1.92808        1.35046
79      95.06220    14926.37000    14955.00000       -0.16628        0.30136
79      95.06230    15265.18000    15330.00000        2.24450        2.47660
79      95.06260    15145.36000    15225.00000       -0.78802       -0.68729
79      95.06270    14759.05000    14740.00000       -2.58378       -3.23739
79      95.06280    14618.07000    14735.00000       -0.95980       -0.03393
79      95.06290    14507.17000    14545.00000       -0.76154       -1.29783
79      95.06300    14517.40000    14505.00000        0.07049       -0.27539
80      95.07030    14485.41000    14520.00000       -0.22060        0.10336
80      95.07040    14755.74000    14885.00000        1.84902        2.48270
80      95.07050    14830.44000    14820.00000        0.50497       -0.43764
80      95.07060    15256.89000    15420.00000        2.83494        3.96877
80      95.07070    16213.08000    16365.00000        6.07871        5.94795
80      95.07100    16242.66000    16305.00000        0.18228       -0.36731
80      95.07110    16588.19000    16670.00000        2.10499        2.21389
80      95.07120    16605.74000    16570.00000        0.10574       -0.60169
80      95.07130    16505.67000    16480.00000       -0.60445       -0.54463
80      95.07140    16517.70000    16610.00000        0.07286        0.78574
80      95.07170    16842.47000    16950.00000        1.94711        2.02629
80      95.07180    16574.35000    16645.00000       -1.60474       -1.81580
80      95.07190    16422.44000    16455.00000       -0.92076       -1.14805
80      95.07200    16453.42000    16640.00000        0.18847        1.11801
80      95.07210    16589.09000    16685.00000        0.82119        0.27007
80      95.07240    16591.50000    16645.00000        0.01453       -0.24002
80      95.07250    16148.40000    16150.00000       -2.70695       -3.01898
80      95.07260    16387.25000    16435.00000        1.46826        1.74932
80      95.07270    16625.19000    16560.00000        1.44154        0.75769
80      95.07280    16649.45000    16735.00000        0.14582        1.05122
80      95.07310    16677.53000    16645.00000        0.16851       -0.53925
81      95.08010    16358.57000    16395.00000       -1.93104       -1.51335
81      95.08020    16720.75000    16820.00000        2.18985        2.55922
81      95.08030    16893.71000    16885.00000        1.02909        0.38570
81      95.08040    16741.20000    16870.00000       -0.90686       -0.08888
81      95.08070    16615.46000    16665.00000       -0.75392       -1.22262
81      95.08080    16838.97000    16885.00000        1.33623        1.31149
81      95.08090    16789.33000    16795.00000       -0.29523       -0.53444
81      95.08100    16728.97000    16765.00000       -0.36016       -0.17878
81      95.08110    16792.34000    16845.00000        0.37809        0.47605
81      95.08140    16916.57000    16885.00000        0.73708        0.23718
81      95.08150    17452.72000    17510.00000        3.12019        3.63465
81      95.08160    18158.73000    18310.00000        3.96559        4.46752
81      95.08170    18149.70000    18175.00000       -0.04974       -0.74003
81      95.08180    18032.49000    18040.00000       -0.64789       -0.74555
81      95.08210    17871.05000    18030.00000       -0.89930       -0.05545
81      95.08220    17877.77000    17840.00000        0.03760       -1.05939
81      95.08230    17731.98000    17815.00000       -0.81883       -0.14023
81      95.08240    17921.99000    17955.00000        1.06587        0.78278
81      95.08250    17770.68000    17750.00000       -0.84785       -1.14831
81      95.08280    17847.29000    17915.00000        0.43018        0.92528
81      95.08290    18135.16000    18135.00000        1.60009        1.22054
81      95.08300    17983.86000    17945.00000       -0.83779       -1.05322
81      95.08310    18117.22000    18090.00000        0.73882        0.80478
82      95.09010    18120.73000    18130.00000        0.01937        0.22087
82      95.09040    17748.52000    17735.00000       -2.07545       -2.20279
82      95.09050    17794.04000    17895.00000        0.25614        0.81358
82      95.09060    17620.38000    17710.00000       -0.98074       -1.03919
82      95.09070    17621.18000    17750.00000        0.00454        0.22561
82      95.09080    18279.55000    18260.00000        3.66814        2.83274
82      95.09110    18486.11000    18510.00000        1.12367        1.35983
82      95.09120    18472.17000    18465.00000       -0.07544       -0.24341
82      95.09130    18614.26000    18680.00000        0.76627        1.15764
82      95.09140    18758.55000    18715.00000        0.77217        0.18719
82      95.09180    18319.16000    18350.00000       -2.37021       -1.96958
82      95.09190    18474.38000    18550.00000        0.84374        1.08402
82      95.09200    18198.64000    18180.00000       -1.50380       -2.01477
82      95.09210    18034.79000    18045.00000       -0.90442       -0.74535
82      95.09220    17713.93000    17720.00000       -1.79513       -1.81747
82      95.09250    17566.43000    17665.00000       -0.83616       -0.31087
82      95.09260    17921.98000    17905.00000        2.00382        1.34947
82      95.09270    18262.43000    18320.00000        1.88181        2.29134
82      95.09280    18022.86000    18015.00000       -1.32050       -1.67886
82      95.09290    17913.06000    17845.00000       -0.61109       -0.94814
83      95.10020    17739.84000    17760.00000       -0.97171       -0.47746
83      95.10030    18142.99000    18195.00000        2.24713        2.41981
83      95.10040    18145.08000    18210.00000        0.01152        0.08241
83      95.10050    18220.41000    18310.00000        0.41429        0.54765
83      95.10060    18506.28000    18530.00000        1.55677        1.19437
83      95.10090    18176.27000    18325.00000       -1.79932       -1.11248
83      95.10110    17891.19000    17945.00000       -1.58085       -2.09547
83      95.10120    17971.40000    18000.00000        0.44732        0.30602
83      95.10130    17880.83000    17885.00000       -0.50524       -0.64094
83      95.10160    18016.44000    18130.00000        0.75555        1.36057
83      95.10170    17916.60000    17945.00000       -0.55570       -1.02565
83      95.10180    17895.97000    17945.00000       -0.11521        0.00000
83      95.10190    17955.36000    18035.00000        0.33131        0.50028
83      95.10200    18157.33000    18235.00000        1.11857        1.10285
83      95.10230    18156.24000    18175.00000       -0.00600       -0.32958
83      95.10240    18014.25000    17915.00000       -0.78512       -1.44087
83      95.10250    17970.81000    18030.00000       -0.24143        0.63987
83      95.10260    17726.68000    17755.00000       -1.36779       -1.53699
83      95.10270    17337.19000    17330.00000       -2.22169       -2.42281
83      95.10300    17509.17000    17560.00000        0.98708        1.31845
83      95.10310    17654.64000    17690.00000        0.82739        0.73759
84      95.11010    17474.49000    17500.00000       -1.02565       -1.07986
84      95.11020    18028.80000    18165.00000        3.12284        3.72958
84      95.11060    18036.97000    18000.00000        0.04531       -0.91249
84      95.11070    18021.22000    17995.00000       -0.08736       -0.02778
84      95.11080    17863.29000    17865.00000       -0.88022       -0.72505
84      95.11090    17821.04000    17845.00000       -0.23680       -0.11201
84      95.11100    17843.56000    17885.00000        0.12629        0.22390
84      95.11130    17789.46000    17740.00000       -0.30365       -0.81404
84      95.11140    17802.51000    17875.00000        0.07333        0.75811
84      95.11150    17682.74000    17745.00000       -0.67504       -0.72993
84      95.11160    17939.52000    17955.00000        1.44171        1.17648
84      95.11170    18151.16000    18145.00000        1.17284        1.05264
84      95.11200    18383.82000    18450.00000        1.27365        1.66693
84      95.11210    18384.32000    18375.00000        0.00272       -0.40733
84      95.11220    18239.84000    18260.00000       -0.78899       -0.62782
84      95.11240    18215.23000    18260.00000       -0.13502        0.00000
84      95.11270    18543.14000    18575.00000        1.78419        1.71037
84      95.11280    18688.42000    18670.00000        0.78042        0.51014
84      95.11290    18533.98000    18575.00000       -0.82983       -0.51014
84      95.11300    18744.42000    18780.00000        1.12903        1.09759
85      95.12010    18833.10000    18940.00000        0.47199        0.84836
85      95.12040    18897.37000    18905.00000        0.34068       -0.18497
85      95.12050    18879.53000    18950.00000       -0.09445        0.05278
85      95.12060    19067.86000    19065.00000        0.99259        0.60503
85      95.12070    19412.32000    19465.00000        1.79037        2.07638
85      95.12080    19286.97000    19300.00000       -0.64782       -0.85129
85      95.12110    19226.78000    19270.00000       -0.31256       -0.15556
85      95.12120    19312.77000    19375.00000        0.44624        0.54341
85      95.12130    19283.48000    19335.00000       -0.15178       -0.20667
85      95.12140    19499.30000    19615.00000        1.11298        1.43777
85      95.12150    19346.55000    19390.00000       -0.78645       -1.15371
85      95.12180    19311.08000    19375.00000       -0.18351       -0.07739
85      95.12190    19140.49000    19215.00000       -0.88730       -0.82924
85      95.12200    19448.59000    19490.00000        1.59686        1.42103
85      95.12210    19653.25000    19710.00000        1.04681        1.12246
85      95.12220    19744.42000    19830.00000        0.46282        0.60698
85      95.12250    19775.41000    19870.00000        0.15683        0.20151
85      95.12260    19904.72000    20005.00000        0.65176        0.67712
85      95.12270    20011.76000    19995.00000        0.53632       -0.05000
85      95.12280    19873.13000    19915.00000       -0.69515       -0.40090
85      95.12290    19868.15000    19870.00000       -0.02506       -0.22622
86      96.01040    20618.00000    20615.00000        3.70465        3.68079
86      96.01050    20669.03000    20720.00000        0.24720        0.50805
86      96.01080    20563.58000    20635.00000       -0.51149       -0.41108
86      96.01090    20652.08000    20730.00000        0.42945        0.45933
86      96.01100    20612.32000    20615.00000       -0.19271       -0.55630
86      96.01110    20377.92000    20470.00000       -1.14370       -0.70586
86      96.01120    20287.42000    20350.00000       -0.44510       -0.58795
86      96.01160    20567.07000    20605.00000        1.36903        1.24529
86      96.01170    20570.26000    20625.00000        0.01551        0.09702
86      96.01180    20370.04000    20385.00000       -0.97811       -1.17046
86      96.01190    20365.76000    20435.00000       -0.02101        0.24498
86      96.01220    20196.53000    20280.00000       -0.83443       -0.76139
86      96.01230    20080.92000    20125.00000       -0.57407       -0.76724
86      96.01240    20312.74000    20390.00000        1.14782        1.30818
86      96.01250    20414.69000    20490.00000        0.50065        0.48924
86      96.01260    20663.84000    20815.00000        1.21306        1.57369
86      96.01290    20589.20000    20645.00000       -0.36186       -0.82007
86      96.01300    20722.44000    20780.00000        0.64505        0.65178
86      96.01310    20812.74000    20770.00000        0.43481       -0.04813
87      96.02010    20935.12000    20995.00000        0.58628        1.07747
87      96.02020    20904.03000    20975.00000       -0.14862       -0.09531
87      96.02050    20653.38000    20715.00000       -1.20630       -1.24732
87      96.02060    20751.15000    20820.00000        0.47227        0.50560
87      96.02070    20943.49000    20985.00000        0.92262        0.78938
87      96.02080    21118.30000    21140.00000        0.83121        0.73591
87      96.02090    20934.82000    21015.00000       -0.87262       -0.59305
87      96.02130    20784.23000    20875.00000       -0.72193       -0.66842
87      96.02140    20943.59000    21045.00000        0.76381        0.81107
87      96.02150    20886.19000    20845.00000       -0.27445       -0.95489
87      96.02160    20802.77000    20890.00000       -0.40020        0.21565
87      96.02190    20721.25000    20780.00000       -0.39264       -0.52796
87      96.02200    20655.67000    20680.00000       -0.31699       -0.48239
87      96.02210    20372.23000    20320.00000       -1.38172       -1.75614
87      96.02220    20340.94000    20390.00000       -0.15371        0.34390
87      96.02230    20300.38000    20325.00000       -0.19960       -0.31929
87      96.02260    20480.27000    20490.00000        0.88224        0.80853
87      96.02270    20000.40000    20015.00000       -2.37097       -2.34550
87      96.02280    19919.97000    19925.00000       -0.40295       -0.45068
87      96.02290    20125.37000    20025.00000        1.02585        0.50063
88      96.03010    20168.63000    20160.00000        0.21472        0.67190
88      96.03040    20063.88000    20170.00000       -0.52072        0.04959
88      96.03050    20183.87000    20245.00000        0.59626        0.37115
88      96.03060    20241.18000    20310.00000        0.28354        0.00000
88      96.03070    19957.15000    19975.00000       -1.41317       -1.66319
88      96.03080    20155.87000    20180.00000        0.99081        1.02105
88      96.03110    19796.29000    19840.00000       -1.80010       -1.69919
88      96.03120    19950.27000    19905.00000        0.77481        0.32709
88      96.03130    19734.70000    19755.00000       -1.08642       -0.75643
88      96.03140    19923.66000    19915.00000        0.95295        0.80666
88      96.03150    20190.85000    20225.00000        1.33216        1.54462
88      96.03180    20285.13000    20355.00000        0.46586        0.64071
88      96.03190    20442.60000    20535.00000        0.77329        0.88042
88      96.03210    20727.53000    20830.00000        1.38418        1.42635
88      96.03220    20700.92000    20835.00000       -0.12846        0.02400
88      96.03250    20915.44000    20955.00000        1.03095        0.57430
88      96.03260    21014.77000    21175.00000        0.47379        1.04440
88      96.03270    21329.98000    21360.00000        1.48881        0.86988
88      96.03280    21295.82000    21340.00000       -0.16028       -0.09368
88      96.03290    21406.85000    21455.00000        0.52002        0.53745
89      96.04010    21560.39000    21685.00000        0.71469        1.06631
89      96.04020    21600.08000    21665.00000        0.18392       -0.09227
89      96.04030    21464.73000    21495.00000       -0.62859       -0.78777
89      96.04040    21471.16000    21630.00000        0.02995        0.62609
89      96.04050    21695.84000    21785.00000        1.04099        0.71404
89      96.04080    21424.24000    21450.00000       -1.25975       -1.54970
89      96.04090    21744.17000    21865.00000        1.48227        1.91625
89      96.04100    21791.70000    21815.00000        0.21835       -0.22894
89      96.04110    21694.43000    21770.00000       -0.44736       -0.20649
89      96.04120    21660.47000    21750.00000       -0.15666       -0.09191
89      96.04150    21883.04000    21935.00000        1.02230        0.84698
89      96.04160    21868.17000    22000.00000       -0.06798        0.29589
89      96.04170    21816.22000    21925.00000       -0.23784       -0.34149
89      96.04180    21812.50000    21865.00000       -0.01705       -0.27404
89      96.04190    21883.84000    21945.00000        0.32653        0.36521
89      96.04220    22123.89000    22245.00000        1.09096        1.35779
89      96.04230    22119.88000    22225.00000       -0.01813       -0.08995
89      96.04240    22282.05000    22315.00000        0.73047        0.40413
89      96.04250    22230.10000    22250.00000       -0.23342       -0.29171
89      96.04260    22235.03000    22285.00000        0.02217        0.15718
89      96.04300    22041.30000    22050.00000       -0.87510       -1.06012
90      96.05010    21815.01000    21755.00000       -1.03197       -1.34690
90      96.05020    21662.38000    21635.00000       -0.70211       -0.55312
90      96.05070    21495.28000    21505.00000       -0.77437       -0.60269
90      96.05080    21728.60000    21695.00000        1.07960        0.87964
90      96.05090    21411.88000    21330.00000       -1.46835       -1.69673
90      96.05100    21420.12000    21430.00000        0.03848        0.46773
90      96.05130    21171.82000    21230.00000       -1.16596       -0.93765
90      96.05140    21301.05000    21335.00000        0.60853        0.49336
90      96.05150    22055.97000    22080.00000        3.48269        3.43233
90      96.05160    22147.21000    22210.00000        0.41282        0.58704
90      96.05170    21916.60000    22030.00000       -1.04672       -0.81375
90      96.05200    21979.00000    22020.00000        0.28431       -0.04540
90      96.05210    22091.74000    22115.00000        0.51163        0.43050
90      96.05220    21958.00000    21945.00000       -0.60722       -0.77168
90      96.05230    21724.08000    21790.00000       -1.07102       -0.70882
90      96.05240    21798.43000    21795.00000        0.34166        0.02294
90      96.05270    21699.76000    21790.00000       -0.45367       -0.02294
90      96.05280    21944.53000    22055.00000        1.12167        1.20882
90      96.05290    22021.50000    21990.00000        0.35013       -0.29515
90      96.05300    21886.35000    21860.00000       -0.61561       -0.59293
90      96.05310    21956.19000    21975.00000        0.31859        0.52470
91      96.06030    21588.52000    21605.00000       -1.68874       -1.69807
91      96.06040    21858.12000    21890.00000        1.24108        1.31051
91      96.06050    21881.43000    21885.00000        0.10659       -0.02284
91      96.06060    21804.46000    21920.00000       -0.35238       -0.22784
91      96.06070    21751.81000    21855.00000       -0.24176       -0.29697
91      96.06100    21719.15000    21745.00000       -0.15026       -0.50459
91      96.06110    21817.62000    21885.00000        0.45235        0.64176
91      96.06120    22104.80000    22165.00000        1.30769        1.27130
91      96.06130    22082.40000    22170.00000       -0.10139        0.02256
91      96.06140    22289.39000    22425.00000        0.93299        1.14364
91      96.06170    22245.38000    22430.00000       -0.19764        0.02229
91      96.06180    22332.40000    22440.00000        0.39042        0.04457
91      96.06190    22367.36000    22395.00000        0.15642       -0.20074
91      96.06200    22437.30000    22515.00000        0.31220        0.53440
91      96.06210    22530.65000    22580.00000        0.41519        0.28828
91      96.06240    22603.20000    22740.00000        0.32149        0.70609
91      96.06250    22597.17000    22645.00000       -0.02668       -0.41864
91      96.06260    22666.80000    22695.00000        0.30766        0.22056
91      96.06270    22501.61000    22575.00000       -0.73144       -0.53015
91      96.06280    22530.75000    22575.00000        0.12942        0.00000
92      96.07010    22455.49000    22510.00000       -0.33459       -0.28834
92      96.07020    22347.97000    22375.00000       -0.47996       -0.60154
92      96.07030    22379.02000    22480.00000        0.13884        0.46818
92      96.07040    22292.91000    22325.00000       -0.38552       -0.69189
92      96.07050    22232.42000    22350.00000       -0.27171        0.11192
92      96.07080    21924.94000    21900.00000       -1.39268       -2.03397
92      96.07090    21919.82000    21965.00000       -0.02336        0.29636
92      96.07100    21778.94000    21820.00000       -0.64478       -0.66233
92      96.07110    21892.58000    21930.00000        0.52043        0.50286
92      96.07120    21656.45000    21695.00000       -1.08444       -1.07737
92      96.07150    21753.42000    21695.00000        0.44677        0.00000
92      96.07160    21406.35000    21455.00000       -1.60834       -1.11241
92      96.07170    21412.88000    21435.00000        0.03050       -0.09326
92      96.07180    21566.42000    21595.00000        0.71449        0.74367
92      96.07190    21476.29000    21475.00000       -0.41879       -0.55723
92      96.07220    21005.63000    21035.00000       -2.21590       -2.07018
92      96.07230    21163.69000    21130.00000        0.74965        0.45061
92      96.07240    20631.03000    20690.00000       -2.54907       -2.10433
92      96.07250    20883.84000    20900.00000        1.21794        1.00987
92      96.07260    21124.90000    21115.00000        1.14768        1.02345
92      96.07290    20967.54000    20975.00000       -0.74769       -0.66524
92      96.07300    20880.33000    20915.00000       -0.41680       -0.28646
92      96.07310    20692.83000    20725.00000       -0.90203       -0.91259
93      96.08010    20984.83000    20995.00000        1.40125        1.29436
93      96.08020    20940.41000    20985.00000       -0.21190       -0.04764
93      96.08050    21077.47000    21090.00000        0.65239        0.49911
93      96.08060    20744.88000    20740.00000       -1.59052       -1.67348
93      96.08070    20477.59000    20545.00000       -1.29684       -0.94466
93      96.08080    20731.31000    20745.00000        1.23140        0.96877
93      96.08090    20551.05000    20610.00000       -0.87331       -0.65289
93      96.08120    20666.60000    20685.00000        0.56068        0.36324
93      96.08130    20864.95000    20835.00000        0.95518        0.72255
93      96.08140    20981.11000    20960.00000        0.55518        0.59816
93      96.08150    20968.25000    20995.00000       -0.06131        0.16685
93      96.08160    20834.00000    20860.00000       -0.64231       -0.64509
93      96.08190    21106.41000    21190.00000        1.29905        1.56959
93      96.08200    21127.01000    21205.00000        0.09755        0.07076
93      96.08210    21275.02000    21285.00000        0.69813        0.37656
93      96.08220    21363.24000    21390.00000        0.41381        0.49209
