1078,0,1992,1979,0.16,0.42,0.16,2.98,0.97,4.06
1078,0,1992,1980,0.11,0.41,0.16,3.37,0.99,4.27
1078,0,1992,1981,0.08,0.41,0.18,2.75,0.99,3.9
1078,0,1992,1982,0.09,0.46,0.19,3.77,1.01,4.66
1078,0,1992,1983,0.22,0.48,0.21,3.9,1.04,5.01
1078,0,1992,1984,0.23,0.49,0.21,3.2,0.98,4.57
1078,0,1992,1985,0.26,0.52,0.21,5.12,0.97,5.77
1078,0,1992,1986,0.15,0.43,0.23,5,0.99,5.53
1078,0,1992,1987,0.15,0.45,0.23,4.77,1,5.43
1078,0,1992,1988,0.19,0.48,0.23,4.58,1.02,5.42
1078,0,1992,1989,0.15,0.52,0.25,7.08,1.11,7.1
1078,0,1992,1990,0.08,0.47,0.25,7.07,1.11,6.94
1078,0,1992,1991,0.11,0.46,0.25,9.6,1.1,8.45
1079,1,1977,1968,0.39,0.77,0.17,5.6,1.15,6.63
1079,1,1977,1969,0.39,0.78,0.17,5.88,1.18,6.83
1079,1,1977,1970,0.3,0.78,0.08,4.79,1.04,5.64
1079,1,1977,1971,0.22,0.78,0.13,4.49,1.25,5.72
1079,1,1977,1972,0.24,0.78,-0.01,3.55,0.72,4.22
1079,1,1977,1973,0.28,0.78,0.01,1.43,0.83,3.16
1079,1,1977,1974,0.33,0.78,0.02,1.76,0.78,3.39
1081,0,1992,1974,0.1,0.24,0.08,0.28,0.65,1.55
1081,0,1992,1975,0.26,0.24,0.05,0.27,0.88,1.86
1081,0,1992,1976,0.25,0.24,0.05,0.31,0.98,1.96
1081,0,1992,1977,0.28,0.26,0.1,0.33,1.12,2.34
1081,0,1992,1978,0.28,0.27,0.16,0.6,1.21,2.82
1081,0,1992,1979,0.29,0.31,0.16,0.58,1.24,2.9
1081,0,1992,1980,0.3,0.3,0.1,0.59,0.98,2.43
1081,0,1992,1981,0.28,0.3,0.14,0.48,1.08,2.58
1081,0,1992,1982,0.27,0.37,0.05,0.51,1.01,2.33
1081,0,1992,1987,0.24,0.32,0.11,1.38,1.17,3.1
1081,0,1992,1988,0.21,0.36,0.14,1.03,1.26,3.1
1081,0,1992,1989,0.12,0.35,0.06,0.65,1.22,2.45
1081,0,1992,1990,0.08,0.35,0.01,0.62,1.25,2.24
1081,0,1992,1991,0.06,0.34,-0.02,0.88,1.3,2.31
1082,0,1992,1982,0.33,0.29,0.05,0.25,1.14,2.23
1082,0,1992,1983,0.38,0.27,0.04,0.36,0.9,2.09
1082,0,1992,1984,0.36,0.26,0.07,0.41,1.37,2.63
1082,0,1992,1985,0.27,0.26,0.05,0.36,1.05,2.12
1082,0,1992,1986,0.2,0.27,0.06,0.46,1.03,2.13
1082,0,1992,1987,0.25,0.25,0.06,0.27,0.99,1.99
1082,0,1992,1988,0.34,0.23,0.06,0.31,0.87,1.99
1082,0,1992,1989,0.34,0.21,0.06,0.35,0.85,1.94
1082,0,1992,1990,0.04,0.18,0.04,0.17,1.01,1.54
1082,0,1992,1991,0.04,0.18,0.06,0.21,1.07,1.68
1086,0,1992,1991,0.07,0.1,0.07,1.5,1.09,2.44
1094,0,1992,1968,0.35,0.25,0.09,1.75,2.65,4.74
1094,0,1992,1969,0.37,0.17,0.07,1.15,1.99,3.59
1094,0,1992,1970,0.28,0.16,0.08,0.74,2.14,3.42
1094,0,1992,1971,0.33,0.12,0.08,0.48,1.45,2.56
1094,0,1992,1972,0.33,0.14,0.09,0.69,1.74,3.03
1094,0,1992,1973,0.36,0.17,0.1,0.46,2.09,3.37
1094,0,1992,1974,0.38,0.2,0.2,0.53,2.19,3.9
1094,0,1992,1975,0.49,0.31,0.3,0.85,3.09,5.61
1094,0,1992,1976,0.48,0.34,0.24,1.19,2.31,4.86
1094,0,1992,1977,0.58,0.34,0.22,0.8,2.39,4.77
1094,0,1992,1978,0.55,0.35,0.19,0.82,2.3,4.56
1094,0,1992,1979,0.58,0.36,0.17,0.74,2.17,4.37
1094,0,1992,1980,0.63,0.39,0.19,0.91,2.53,5
1094,0,1992,1981,0.57,0.37,0.14,0.82,2.12,4.27
1094,0,1992,1982,0.61,0.41,0.13,1.23,2.12,4.59
1094,0,1992,1983,0.65,0.43,0.14,1.83,1.97,4.9
1094,0,1992,1984,0.6,0.41,0.16,2.06,1.85,4.91
1094,0,1992,1985,0.64,0.41,0.15,2.74,1.67,5.15
